,,accuracy,accuracy,precision_macro,precision_macro,precision_micro,precision_micro,precision_weighted,precision_weighted,recall_macro,recall_macro,recall_micro,recall_micro,recall_weighted,recall_weighted,f1_macro,f1_macro,f1_micro,f1_micro,f1_weighted,f1_weighted,rand_score,rand_score
,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
dataset,model,,,,,,,,,,,,,,,,,,,,,,
citeseer,GCN+Smooth,0.6770864395534731,0.003598806,0.6383239683255025,0.005807349,0.6770864395534731,0.003598806,0.6650123240129926,0.004181549,0.6223819895560686,0.003402694,0.6770864395534731,0.003598806,0.6770864395534731,0.003598806,0.61608921,0.003766314,0.6770864395534731,0.003598806,0.663489016,0.00334477,0.8051006198048665,0.009805546
citeseer,MLP,0.6838760861556481,0.003045018,0.6528033048004758,0.00514987,0.6838760861556481,0.003045018,0.6744987507958747,0.003213014,0.6303321429340116,0.003169901,0.6838760861556481,0.003045018,0.6838760861556481,0.003045018,0.625790509,0.003833363,0.6838760861556481,0.003045018,0.6709360881174058,0.003029668,0.8077789778472286,0.003146692
cora,GCN+Smooth,0.7051232537561771,0.003838781,0.7035179368769882,0.006525211,0.7051232537561771,0.003838781,0.7073176212056914,0.00460235,0.6585707780227759,0.006800809,0.7051232537561771,0.003838781,0.7051232537561771,0.003838781,0.6728204727434266,0.006512356,0.7051232537561771,0.003838781,0.7004292117853737,0.004200325,0.7951347101093014,0.003020704
cora,MLP,0.7102205741989798,0.006256881,0.7114733750349898,0.007702088,0.7102205741989798,0.006256881,0.7130567117266275,0.006617022,0.6647152574392651,0.007594951,0.7102205741989798,0.006256881,0.7102205741989798,0.006256881,0.6795181943136621,0.007585476,0.7102205741989798,0.006256881,0.7055375729221134,0.006397026,0.7910262359362645,0.005030937
mcc,GCN+Smooth,0.8201919240978232,0.007305966,0.7256695601382923,0.022558573,0.8201919240978232,0.007305966,0.8194835628371366,0.007783866,0.5607274516969799,0.015050644525342879,0.8201919240978232,0.007305966,0.8201919240978232,0.007305966,0.5786921124938191,0.015744918024627453,0.8201919240978232,0.007305966,0.8117332197429616,0.007788441,0.7016492502156219,0.012298617
mcc,MLP,0.8210556162927733,0.008227533,0.7220047719897287,0.024319644573621894,0.8210556162927733,0.008227533,0.8194661513732125,0.00870455,0.5608436419737851,0.013060078244880204,0.8210556162927733,0.008227533,0.8210556162927733,0.008227533,0.5740656369886797,0.015965199015306124,0.8210556162927733,0.008227533,0.8121617994951519,0.008400882,0.7011429869128983,0.024147009174781707
